id,lessionID,userID,is_display,isSupport,checkbox,area,dr_related,amd_related,hr_related,pm_related
LESCONFIG_3a9d8bb7cdcb9abdebaa629cbcde5a59d,pvh,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,false,2,1,0,1,0,1
LESCONFIG_60cf6cc9679c78bb9abc1b79b9aced18e,ls,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,false,0,3,0,0,0,0
LESCONFIG_dfacbb782d2d85937fe94b998ac9ccae3,IRMA,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,false,0,3,1,1,0,0
LESCONFIG_8cb4dd4ebc2e9c7889b8d1067dbdcba44,vb,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,false,0,1,0,1,0,1
LESCONFIG_ecdd13bc7d6d6b48d94a5cabd4bf5c9d6,ode,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,true,0,3,0,1,1,1
LESCONFIG_a5a99db39cdcb417bddabacfdaa99a07b,awo,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,false,2,1,1,0,1,0
LESCONFIG_3d9446c3912d6ca90bddf2bdb6d99b9e9,gea,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,true,0,3,1,0,0,1
LESCONFIG_4dbb1ad0d6a2db4cadf9f5cbd1c8bc132,sp,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,true,0,2,1,1,1,1
LESCONFIG_50d9d9ebbcdcdbb4e8aad8b4a44a86cb3,aavr,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,false,1,2,1,0,1,1
LESCONFIG_90e95c3c87938ad99baa1baddabc6b22c,acdr,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,true,2,1,1,1,0,1
LESCONFIG_132dc25aafecacb2ddbf9ad99acc990b9,pd,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,true,2,1,1,1,0,0
LESCONFIG_bdaac5fc9b14cca38ddacbcf89d8c8ec3,sh,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,false,0,1,1,0,1,1
LESCONFIG_4dfbdb82bdeb5b31856daac1b96fdac89,seh,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,true,0,2,0,0,0,0
LESCONFIG_f8c1c4229dc99b0ac29659dac57aa4dac,rd,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,true,1,1,1,0,0,1
LESCONFIG_2999ac5199bb9e9905b2da3b9fc9a1aa9,mc,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,false,0,3,1,1,1,0
LESCONFIG_d1948bdad499a9ab49c6a2289adb59f8c,fs,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,false,0,0,1,1,0,1
LESCONFIG_cbfdaabcd48d9b925e9d133b07b7d2bcc,lc,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,true,0,1,0,0,0,0
LESCONFIG_76e89a2597a83858c94ebccabdc37c1aa,ca,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,false,1,0,0,0,0,0
LESCONFIG_c9b596d715d8999d1af9a07b3d9dbdd8d,ma,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,false,false,0,2,1,1,0,0
LESCONFIG_3bd9ba97ebacca0dc839441bcac9bcfdb,hma,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,false,false,2,3,1,1,1,1
LESCONFIG_dff96426b93cb7b13dcde9aaa4ab5abd9,he,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,false,1,2,1,0,0,1
LESCONFIG_9ddb985bb91ca89a4fbb9ba8d6bdda23c,cw,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,false,0,2,0,1,1,0
LESCONFIG_da85dd9a4d5ac4aac1f78a75a3ecc7d18,ds,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,false,false,0,2,0,0,0,1
LESCONFIG_f8c2b49bc6aaa133799ecc6b9923cb9d9,an,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,false,true,0,0,1,0,0,1
LESCONFIG_acd0b9e4acbc1c0ccda56faa137a86b56,taf,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,false,false,0,0,0,1,0,1
LESCONFIG_4aae88dd5692d0f1aaccd2baada47c14a,nvfp,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,false,2,2,1,0,0,1
LESCONFIG_2cb39d958e99da9accadcc295ebc7d8be,pvh,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,true,2,1,0,0,0,0
LESCONFIG_ebdc9d85998cfc0d9acde6a5b0beacabb,ls,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,true,0,2,1,0,0,1
LESCONFIG_77abbaf9caaa2e9a7bfda9da9d937898e,IRMA,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,false,false,0,3,1,0,0,1
LESCONFIG_bbaf7abdbffde2987cacb8dc4bebae96b,vb,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,false,0,0,1,0,1,1
LESCONFIG_eb66cea8dec1b8a99b4d93f347b9c8ada,ode,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,false,0,3,0,1,1,1
LESCONFIG_b1dcbbbd88b6b5732d5a27b956a8eec0b,awo,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,true,2,0,0,1,1,0
LESCONFIG_eacabbcab8be48abdb72aeda99978add8,gea,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,true,0,2,1,0,0,1
LESCONFIG_39dbace1aae6a85b8892aa9fd9bc978bc,sp,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,true,0,0,1,0,1,0
LESCONFIG_9c1dac9b25c4b4ddddb4b7c5a99b6eba6,aavr,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,false,1,2,0,1,1,0
LESCONFIG_a83db23d9ba69ecfdb99b1fbcacaaca85,acdr,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,false,false,2,3,1,0,1,0
LESCONFIG_5b8bd515bdbb6895a89d6c9caaae9ccd3,pd,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,false,2,3,0,1,0,0
LESCONFIG_7b8bf2a9687c2babea20bb9b641c74d39,sh,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,false,0,0,0,1,1,1
LESCONFIG_aafec47ac0bab8a00cd8efd59a0dee60c,seh,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,false,0,1,0,1,1,0
LESCONFIG_d2bbdd8cedfcd3d4f48cdd9acaeb0bdde,rd,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,false,true,1,0,1,0,0,0
LESCONFIG_cceabdcdd2adbf33fa3d501b99d1cdbda,mc,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,false,true,0,1,0,1,0,1
LESCONFIG_e9acd4031b40cd3a084fcc0cccbaba97a,fs,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,true,0,3,1,0,1,0
LESCONFIG_3d99bcac99bd59b644bd2a8bdcfbfcdd8,lc,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,true,false,0,0,1,1,1,1
LESCONFIG_a9ac5a91a9c99bdbcc9afdccdbcca9a20,ca,USER_5bb9db1d4aa9651bbcc6b8addebed22b8,false,true,1,2,1,0,0,1
LESCONFIG_77a6ba3d8daf90939d9eb95dbc37d39cc,ma,USER_da9d49b20b5db38931861adbaafd9e289,true,true,0,0,1,1,1,0
LESCONFIG_221cb798c4cd69a8debcc899b8bbdbab8,hma,USER_da9d49b20b5db38931861adbaafd9e289,false,true,2,2,1,1,0,0
LESCONFIG_c5bca8a994185dfcd8a7caf9aa29cbb37,he,USER_da9d49b20b5db38931861adbaafd9e289,true,false,1,2,1,0,0,1
LESCONFIG_bc488ca9d5aa1483937c9c84dbbabda8f,cw,USER_da9d49b20b5db38931861adbaafd9e289,true,false,0,3,1,1,0,1
LESCONFIG_29d9c5cab03d889b9cad898daadc64c6c,ds,USER_da9d49b20b5db38931861adbaafd9e289,true,true,0,3,1,0,1,1
LESCONFIG_fb9e9bd5e92baaeabac7688a91ca9999d,an,USER_da9d49b20b5db38931861adbaafd9e289,true,true,0,2,1,1,1,1
LESCONFIG_2999d497959c7addbb4db1dcb2f6eeca4,taf,USER_da9d49b20b5db38931861adbaafd9e289,true,true,0,2,1,1,0,1
LESCONFIG_55bd0659f2dbfd9af8d7fccc5ac10c89c,nvfp,USER_da9d49b20b5db38931861adbaafd9e289,true,true,2,2,1,1,0,0
LESCONFIG_0dd96d32caa994b3c5b645996ac457ac9,pvh,USER_da9d49b20b5db38931861adbaafd9e289,false,false,2,3,1,0,1,1
LESCONFIG_0bffd9c89980269ca5bbdec149988ccbd,ls,USER_da9d49b20b5db38931861adbaafd9e289,false,false,0,0,1,0,1,1
LESCONFIG_baa9badd9bc99c33f3c8baeccd5bcbd9b,IRMA,USER_da9d49b20b5db38931861adbaafd9e289,true,true,0,0,1,0,0,0
LESCONFIG_578bcc2d7b7aad8bc92088adaa9a4ebbc,vb,USER_da9d49b20b5db38931861adbaafd9e289,false,false,0,2,1,0,1,1
LESCONFIG_1ba24bc57aa4e29f0aebbab5339d8853b,ode,USER_da9d49b20b5db38931861adbaafd9e289,true,false,0,2,1,1,1,0
LESCONFIG_8a99f84cd5e1d99daa9ffb4bcc071daac,awo,USER_da9d49b20b5db38931861adbaafd9e289,true,false,2,3,1,0,1,1
LESCONFIG_fbcaedfccbcbbcbc23bd8fbd80cbb07b3,gea,USER_da9d49b20b5db38931861adbaafd9e289,false,true,0,0,1,0,0,0
LESCONFIG_ebebccecdc3998c5db01bc7dc8b97ade4,sp,USER_da9d49b20b5db38931861adbaafd9e289,true,false,0,2,1,0,0,1
LESCONFIG_3ccd5a6ad803b9db86a884dce9dc95989,aavr,USER_da9d49b20b5db38931861adbaafd9e289,false,false,1,2,1,1,1,1
LESCONFIG_79ab152aa0b25bd3ca81aeaba23cd1d9b,acdr,USER_da9d49b20b5db38931861adbaafd9e289,false,true,2,3,0,0,0,0
LESCONFIG_25c51cdc8bcddbe7c8aacba8690228ab9,pd,USER_da9d49b20b5db38931861adbaafd9e289,false,false,2,3,1,0,0,0
LESCONFIG_ccac19499da91bbba0aaebb8a29fdfedc,sh,USER_da9d49b20b5db38931861adbaafd9e289,false,true,0,1,1,0,0,0
LESCONFIG_6c9a9daedccdcb6b8abccf8aa36edc9d5,seh,USER_da9d49b20b5db38931861adbaafd9e289,false,true,0,2,1,0,0,0
LESCONFIG_6b6daaebad5fdbb5db97c8cdb99cab8bc,rd,USER_da9d49b20b5db38931861adbaafd9e289,false,false,1,3,0,1,1,1
LESCONFIG_c4aa6ca99aafaaa299ea3b9cd5d5cd899,mc,USER_da9d49b20b5db38931861adbaafd9e289,true,false,0,1,1,0,1,1
LESCONFIG_d4bc9dee9b39d7ad7c1dddcdaddc6cb9b,fs,USER_da9d49b20b5db38931861adbaafd9e289,false,true,0,1,0,1,1,0
LESCONFIG_fd7038a89c9c999acbbc9c5bc70fd7cc7,lc,USER_da9d49b20b5db38931861adbaafd9e289,true,true,0,1,1,0,1,1
LESCONFIG_c4aa4bfcbddcd42a3bedb12fdd32599dc,ca,USER_da9d49b20b5db38931861adbaafd9e289,true,false,1,2,1,1,1,0
LESCONFIG_864d0accbca9cd59caabb867ceab4cdb8,ma,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,false,true,0,2,0,1,1,1
LESCONFIG_ae73a8bbb8ad1fdaf8aa3acab64dafec6,hma,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,false,false,2,2,1,0,1,1
LESCONFIG_6aa7e6c396c8cbdc66bcabb399c329690,he,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,false,true,1,0,0,0,1,1
LESCONFIG_fac37dbfdda6aaccbc910bbc0cb492bab,cw,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,false,false,0,3,1,1,0,1
LESCONFIG_6cac9d98d59cb190a88caab7c8bca09c2,ds,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,false,0,3,1,1,0,1
LESCONFIG_efd18bbb7da9f97998996d1d92bf8eb9b,an,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,true,0,3,0,1,1,1
LESCONFIG_a4acabb63b4988cb99cacd38b87d19cae,taf,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,false,0,3,1,0,1,0
LESCONFIG_c9c990bbbfb89acf639b0d98c8b969b08,nvfp,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,false,2,2,1,0,0,1
LESCONFIG_0b54b9daadb1899cdca218dbc95bcbc9c,pvh,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,false,false,2,2,1,1,0,1
LESCONFIG_10c20bc39bab998aafaefdb97a98b898b,ls,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,false,0,0,1,0,0,0
LESCONFIG_e7ec3afcabfccdcb864ac099afaaa8d97,IRMA,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,false,0,3,1,0,1,0
LESCONFIG_6dedfa9a7d9bda77d19a19c6adc30b102,vb,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,false,false,0,0,1,1,1,1
LESCONFIG_ae9bc68959cac6dabddddade9addd58dc,ode,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,false,true,0,0,1,0,0,1
LESCONFIG_5b3c09cc898b5a6d6bce3a984c8aa6aca,awo,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,false,2,0,0,1,0,0
LESCONFIG_15bddb9ac0c8bdabc28dcbd8b8d8d199a,gea,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,false,0,2,0,0,0,1
LESCONFIG_059dd8cbdb4debef9cdddbbaf0dba6073,sp,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,true,0,0,0,1,0,0
LESCONFIG_97a19bc5cc689bf869d4fa60aefbec8bd,aavr,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,false,1,3,0,0,0,0
LESCONFIG_fc0cbbd8abbdfddca9393b6c8aca9dc5a,acdr,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,false,false,2,3,0,0,0,0
LESCONFIG_c58a299cdcdc7d7fdbb3bbb78c5da9aab,pd,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,false,2,2,0,1,0,0
LESCONFIG_eaad6b4a9cbbdc99cc9c769bddab9c0c8,sh,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,true,0,2,1,1,0,1
LESCONFIG_eddc9e8a12f681ad1cca626859cca7942,seh,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,false,false,0,1,0,1,0,1
LESCONFIG_da2d39dd6413a9bec3abc9039bfa278ac,rd,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,false,1,1,1,0,1,1
LESCONFIG_feb6ccabece4b94e794a9d67bc6a99dcb,mc,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,true,0,2,0,0,0,0
LESCONFIG_0d9a324a79cb2db2638a95a9bd7c3696a,fs,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,false,0,3,1,1,1,1
LESCONFIG_e6c9593bcde6adc3c96bcacf979f9d78c,lc,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,false,true,0,2,1,0,0,1
LESCONFIG_9e0f9bc6bdad79d2aa82b400502dbdd69,ca,USER_6cd9ba916a82c9bcca24daca7dcdbbcdd,true,true,1,3,1,1,1,0
LESCONFIG_9ad6d9c9790dcadca9da91da42ff9ac1d,ma,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,false,0,1,1,1,0,1
LESCONFIG_e939929abad9bcf86984d42a7bd799be4,hma,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,false,2,1,0,0,1,0
LESCONFIG_208b6a9b34d3a899ef1aad5c99d89799d,he,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,true,1,3,1,0,1,0
LESCONFIG_5cc9cdc06dad4855cdb87999acdbaaadb,cw,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,true,0,3,0,0,0,1
LESCONFIG_89d0f279a9ddd59a1b900cccbaf7383a3,ds,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,true,0,2,0,1,1,1
LESCONFIG_fa10d451d4794bbbfb72d95b96dc368a3,an,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,false,0,3,0,1,0,1
LESCONFIG_45a422cb8daba2dd6ddda2327af789afa,taf,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,false,0,3,0,1,1,1
LESCONFIG_7acbaeb5da46ca99d646982adf7bea4b9,nvfp,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,true,2,0,1,0,1,1
LESCONFIG_e7ebc979abbdcdddba63b9bd3d8cdf93d,pvh,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,true,2,1,1,0,1,0
LESCONFIG_29a956db9aa0d3e67cad9b70699599da8,ls,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,false,0,1,0,0,1,0
LESCONFIG_fd84c1ac31d0dbbbdad495d88c5bf09ea,IRMA,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,true,0,2,1,1,1,0
LESCONFIG_5d8c396cbfad7737a6c13dcaaf17dbb29,vb,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,false,0,0,1,0,1,1
LESCONFIG_aa12dcb9d299bd9ccbc17eca062b6b3c9,ode,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,true,0,3,1,0,0,1
LESCONFIG_4cec2d2c4ac83861cc0b4027daa4bcbac,awo,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,true,2,2,1,0,1,0
LESCONFIG_e83fcffddaa33c2dd9de6c9adcaceacdc,gea,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,false,0,1,1,1,1,1
LESCONFIG_b63ada0d9aeca0aa9db9da7096ca53aa3,sp,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,false,0,0,1,0,0,0
LESCONFIG_a8fcc4fb10d3b995cd3cccbaeadfc5a35,aavr,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,true,1,3,0,1,1,1
LESCONFIG_15f1c78dadeaadd9a261e9933ebb8a8ba,acdr,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,true,2,0,0,0,1,0
LESCONFIG_1bb162aadbb39a8aced7a7cafcb9ee5ab,pd,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,true,2,1,0,1,0,1
LESCONFIG_aca69c9a90c8cb38da5c5c9d08a21899d,sh,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,true,0,3,0,0,1,1
LESCONFIG_bc4b8adbcdad9daa9bc4fe9c9fc9c97ac,seh,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,true,0,1,0,1,0,0
LESCONFIG_8acbacb95dd1cbdcd3b9bbe16324813c6,rd,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,false,1,2,0,1,1,1
LESCONFIG_419d9d9bbcc73bf6d9be69d849a99abaf,mc,USER_48dcab8b4adaba0abedbc95c14a899fd8,false,false,0,0,0,0,0,1
LESCONFIG_8dccd1a5a294ab9921b4c76530f3edd9d,fs,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,true,0,1,0,1,0,0
LESCONFIG_629bdbd3e6ac1a9db3adfd9df8dedbba8,lc,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,true,0,3,1,1,0,0
LESCONFIG_ecd6d1bbd8db99d987bbd92bd89791da9,ca,USER_48dcab8b4adaba0abedbc95c14a899fd8,true,true,1,2,0,1,0,0
LESCONFIG_d88197d83d30c5da99c0adc4ed27bcd2d,ma,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,true,0,0,0,0,0,1
LESCONFIG_a74118ab9abb9cc2a80dcdaedd6dbe9cc,hma,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,true,2,1,1,0,0,1
LESCONFIG_2bc7c11bd9be1a3dadf8a90acbab2dbb9,he,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,false,1,2,1,1,0,1
LESCONFIG_19cd8bc6b3bfd4aa8b792dbb86d599779,cw,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,false,0,3,1,0,1,1
LESCONFIG_780c2bb38d9d9bdd91bb91bfcb69ccabb,ds,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,true,0,3,1,0,0,1
LESCONFIG_05cc862dcb4b7ba898e2b6969cc97aa3d,an,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,false,0,0,1,0,0,0
LESCONFIG_428bd6a9cdcb398163dbdbd589ec49cde,taf,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,true,0,1,1,0,1,1
LESCONFIG_d43cd9bbc6ac5bf2cb7f9997daa1a9ddb,nvfp,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,true,2,2,1,1,1,0
LESCONFIG_a6bddc675dfb9d1da97dbb45b8d82798a,pvh,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,false,2,1,0,0,0,0
LESCONFIG_59bd8bcbadd7c0898ca8bfc8b49fda4ad,ls,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,true,0,0,0,1,1,0
LESCONFIG_94c4d7ed9ac4f8add9ad9bcd4b50588b7,IRMA,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,true,0,0,1,1,1,0
LESCONFIG_661c20c9d5bc3c5c5bbd927bb99b4bb7b,vb,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,false,0,0,1,0,0,0
LESCONFIG_e889bddfbe0bd8bf892c9abfc99aba0d8,ode,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,true,0,3,0,0,1,1
LESCONFIG_b99cc5c98bad1bbaad0b920a1da0989cc,awo,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,false,2,1,1,1,0,1
LESCONFIG_5cfcb3cade03e99bf8adedb909ab5d9ea,gea,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,false,0,1,0,0,1,0
LESCONFIG_1c8cddcdeeacbaa294a9bca8099c85a8b,sp,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,false,0,2,0,0,0,0
LESCONFIG_723ab0a141d34ec9bbbcabeb1ebba9d94,aavr,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,false,1,2,1,1,1,0
LESCONFIG_acbb9ba7cd199bda8a49ae7aaede90abb,acdr,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,true,2,3,1,1,1,0
LESCONFIG_34addbc98cbfbc793bae8ac84bb967b19,pd,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,true,2,1,0,1,1,1
LESCONFIG_01d08d9cdabc2360ac96fd39aa8a996bb,sh,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,true,0,3,0,0,1,0
LESCONFIG_9a5ab57e825a9e89bdc9c75c890e37ead,seh,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,false,0,0,1,1,1,1
LESCONFIG_b1aaac9c1cfa1c4dbb5f9fda71158c497,rd,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,false,1,2,0,1,1,0
LESCONFIG_5dde8ac9bc9915b0d91114799b2dc4abc,mc,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,true,0,0,1,0,1,0
LESCONFIG_5adf8caaabdbdc891dc98c25b93bbcfd9,fs,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,false,true,0,2,0,1,1,0
LESCONFIG_bcbac9adda79dbbcb9b98bbbd98729ee9,lc,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,true,0,0,0,0,1,0
LESCONFIG_4a8da3aaf650adda6ed9c7dfabb903faa,ca,USER_3f6bf30bb9d1cdbc24d37f8adcbac204b,true,true,1,0,0,1,1,0
LESCONFIG_d69d4d792b6cbdcd07893c910bfc383fd,ma,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,false,0,3,0,1,0,0
LESCONFIG_1adb3980ddf3ba593c8b4d87ca97ba0b8,hma,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,true,2,2,1,0,1,0
LESCONFIG_bbab83dbab99bcceaaada9fabebc9cc80,he,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,true,1,3,1,1,0,0
LESCONFIG_88d5dd7bd8bda8ca7189910959f89c1ca,cw,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,false,0,1,1,1,0,1
LESCONFIG_efad898d9a6a89cc9c99d9bcc9a1aac9c,ds,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,false,0,1,1,1,0,0
LESCONFIG_cbd87cb9b18bea8badacad7aad9bcb3f4,an,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,false,0,1,0,1,0,0
LESCONFIG_ea91aa0b28283abac9b8dacfa9fbdcc6b,taf,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,true,0,1,1,0,0,1
LESCONFIG_a0bd9cb5bddbdbb795bba35d97fd962da,nvfp,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,false,2,1,1,0,0,1
LESCONFIG_749bb8acb62fa83bedc96ddbdd8cdc49c,pvh,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,true,2,1,0,1,0,1
LESCONFIG_c881c99d22bb9afba4c6ad3ccbb8c9e9d,ls,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,true,0,2,1,0,1,0
LESCONFIG_36a51b3a66bc64954832aacea837da42a,IRMA,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,false,0,3,0,1,0,0
LESCONFIG_41ada16dcc01829dc94b6abbbb719a9cd,vb,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,true,0,2,1,0,0,0
LESCONFIG_1eefb46bfb9cc9890063daaaae0791cbb,ode,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,true,0,1,1,1,1,1
LESCONFIG_be9b9a03a867aa95d995d88dde6d3699c,awo,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,false,2,0,1,1,0,1
LESCONFIG_3b5a8b45b9bda1306ccabdca5cc9bb949,gea,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,true,0,2,0,0,0,0
LESCONFIG_a06abca78b5b0d4b8dc61a68a5ca3addb,sp,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,false,0,2,1,1,0,0
LESCONFIG_46c689d8ef6a02adac01f91d49b89bbac,aavr,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,false,1,1,0,0,1,1
LESCONFIG_62bba99ac13085b89ba9bfcec88bdb9b9,acdr,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,false,2,2,1,0,0,1
LESCONFIG_4abc883cd06b9797a1dc16c6ad7d9daae,pd,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,false,2,3,1,1,1,1
LESCONFIG_93ddd3ed90ddaad4baa3aab299c5c5b2b,sh,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,false,0,0,0,0,0,1
LESCONFIG_4595ad2b1b9babdbc6d5495aede2daa9d,seh,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,true,0,2,1,1,1,0
LESCONFIG_bb1dadd940999ad9e4d597a3dc1ceccb9,rd,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,false,1,1,0,0,0,0
